Author,Title,Type of Ban,State,District,Origin of Challenge,Frequency,ID,Students_tested,Reading_proficiency_rate,Average_proficiency,District_bans,Year,Diff_from_mean
,,,New york,Dansville central school district,,0.0,3608790.0,629,35.0,54.32355555555556,0.0,2021,-19.32355555555556
,,,New york,Deer park union free school district,,0.0,3608880.0,1465,56.0,54.32355555555556,0.0,2021,1.6764444444444422
,,,New york,Delaware academy central school district at delhi,,0.0,3608910.0,331,46.0,54.32355555555556,0.0,2021,-8.323555555555558
,,,New york,Yorkshire-pioneer central school district,,0.0,3608970.0,1168,40.0,54.32355555555556,0.0,2021,-14.323555555555558
,,,New york,Depew union free school district,,0.0,3609030.0,592,50.0,54.32355555555556,0.0,2021,-4.323555555555558
,,,New york,Deposit central school district,,0.0,3609060.0,260,42.0,54.32355555555556,0.0,2021,-12.323555555555558
,,,New york,Jamesville-dewitt central school district,,0.0,3609090.0,1294,64.0,54.32355555555556,0.0,2021,9.676444444444442
,,,New york,Dobbs ferry union free school district,,0.0,3609120.0,660,62.0,54.32355555555556,0.0,2021,7.676444444444442
,,,New york,Dover union free school district,,0.0,3609210.0,586,41.0,54.32355555555556,0.0,2021,-13.323555555555558
,,,New york,Dryden central school district,,0.0,3609330.0,677,34.0,54.32355555555556,0.0,2021,-20.32355555555556
,,,New york,Duanesburg central school district,,0.0,3609360.0,393,50.0,54.32355555555556,0.0,2021,-4.323555555555558
,,,New york,Dundee central school district,,0.0,3609390.0,353,31.0,54.32355555555556,0.0,2021,-23.32355555555556
,,,New york,Dunkirk city school district,,0.0,3609420.0,950,28.0,54.32355555555556,0.0,2021,-26.32355555555556
,,,New york,East aurora union free school district,,0.0,3609540.0,602,61.0,54.32355555555556,0.0,2021,6.676444444444442
,,,New york,East greenbush central school district,,0.0,3609630.0,1884,58.0,54.32355555555556,0.0,2021,3.676444444444442
,,,New york,East hampton union free school district,,0.0,3609660.0,763,49.0,54.32355555555556,0.0,2021,-5.323555555555558
,,,New york,East irondequoit central school district,,0.0,3609690.0,1144,41.0,54.32355555555556,0.0,2021,-13.323555555555558
,,,New york,East islip union free school district,,0.0,3609720.0,1012,63.0,54.32355555555556,0.0,2021,8.676444444444442
,,,New york,East meadow union free school district,,0.0,3609840.0,3038,61.0,54.32355555555556,0.0,2021,6.676444444444442
,,,New york,East moriches union free school district,,0.0,3609870.0,283,47.0,54.32355555555556,0.0,2021,-7.323555555555558
,,,New york,East rochester union free school district,,0.0,3609930.0,287,58.0,54.32355555555556,0.0,2021,3.676444444444442
,,,New york,East rockaway union free school district,,0.0,3609960.0,368,46.0,54.32355555555556,0.0,2021,-8.323555555555558
,,,New york,East syracuse-minoa central school district,,0.0,3609990.0,1228,41.0,54.32355555555556,0.0,2021,-13.323555555555558
,,,New york,East williston union free school district,,0.0,3610050.0,794,73.0,54.32355555555556,0.0,2021,18.67644444444444
,,,New york,Eastchester union free school district,,0.0,3610080.0,1468,66.0,54.32355555555556,0.0,2021,11.676444444444442
,,,New york,Eden central school district,,0.0,3610170.0,534,54.0,54.32355555555556,0.0,2021,-0.3235555555555578
,,,New york,Edgemont union free school district,,0.0,3610200.0,1018,72.0,54.32355555555556,0.0,2021,17.676444444444442
,,,New york,Eldred central school district,,0.0,3610410.0,288,39.0,54.32355555555556,0.0,2021,-15.323555555555558
,,,New york,Ellenville central school district,,0.0,3610500.0,721,26.0,54.32355555555556,0.0,2021,-28.32355555555556
,,,New york,Ellicottville central school district,,0.0,3610530.0,281,49.0,54.32355555555556,0.0,2021,-5.323555555555558
,,,New york,Elmira city school district,,0.0,3610560.0,2788,25.0,54.32355555555556,0.0,2021,-29.32355555555556
,,,New york,Elmira heights central school district,,0.0,3610590.0,451,35.0,54.32355555555556,0.0,2021,-19.32355555555556
,,,New york,Elmont union free school district,,0.0,3610620.0,2062,39.0,54.32355555555556,0.0,2021,-15.323555555555558
,,,New york,Elmsford union free school district,,0.0,3610650.0,469,33.0,54.32355555555556,0.0,2021,-21.32355555555556
,,,New york,Elwood union free school district,,0.0,3610680.0,955,61.0,54.32355555555556,0.0,2021,6.676444444444442
,,,New york,Union-endicott central school district,,0.0,3610710.0,1961,35.0,54.32355555555556,0.0,2021,-19.32355555555556
,,,New york,Fabius-pompey central school district,,0.0,3610860.0,279,51.0,54.32355555555556,0.0,2021,-3.323555555555558
,,,New york,Fairport central school district,,0.0,3610890.0,1434,67.0,54.32355555555556,0.0,2021,12.676444444444442
,,,New york,Falconer central school district,,0.0,3610920.0,437,43.0,54.32355555555556,0.0,2021,-11.323555555555558
,,,New york,Fallsburg central school district,,0.0,3610950.0,603,22.0,54.32355555555556,0.0,2021,-32.32355555555556
,,,New york,Farmingdale union free school district,,0.0,3610980.0,1491,51.0,54.32355555555556,0.0,2021,-3.323555555555558
,,,New york,Fillmore central school district,,0.0,3611070.0,359,42.0,54.32355555555556,0.0,2021,-12.323555555555558
,,,New york,Floral park-bellerose union free school district,,0.0,3611160.0,676,47.0,54.32355555555556,0.0,2021,-7.323555555555558
,,,New york,Fonda-fultonville central school district,,0.0,3611190.0,537,42.0,54.32355555555556,0.0,2021,-12.323555555555558
,,,New york,Forestville central school district,,0.0,3611250.0,236,39.0,54.32355555555556,0.0,2021,-15.323555555555558
,,,New york,Fort plain central school district,,0.0,3611370.0,292,34.0,54.32355555555556,0.0,2021,-20.32355555555556
,,,New york,Frankfort-schuyler central school district,,0.0,3611400.0,284,49.0,54.32355555555556,0.0,2021,-5.323555555555558
,,,New york,Franklin square union free school district,,0.0,3611460.0,718,44.0,54.32355555555556,0.0,2021,-10.323555555555558
,,,New york,Franklinville central school district,,0.0,3611490.0,207,42.0,54.32355555555556,0.0,2021,-12.323555555555558
,,,New york,Fredonia central school district,,0.0,3611520.0,462,48.0,54.32355555555556,0.0,2021,-6.323555555555558
,,,New york,Freeport union free school district,,0.0,3611550.0,2890,33.0,54.32355555555556,0.0,2021,-21.32355555555556
,,,New york,Frewsburg central school district,,0.0,3611610.0,350,39.0,54.32355555555556,0.0,2021,-15.323555555555558
,,,New york,Frontier central school district,,0.0,3611670.0,1408,64.0,54.32355555555556,0.0,2021,9.676444444444442
,,,New york,Fulton city school district,,0.0,3611700.0,1594,32.0,54.32355555555556,0.0,2021,-22.32355555555556
,,,New york,Galway central school district,,0.0,3611730.0,382,45.0,54.32355555555556,0.0,2021,-9.323555555555558
,,,New york,Gananda central school district,,0.0,3611740.0,418,47.0,54.32355555555556,0.0,2021,-7.323555555555558
,,,New york,Garden city union free school district,,0.0,3611760.0,1369,70.0,54.32355555555556,0.0,2021,15.676444444444442
,,,New york,Gates-chili central school district,,0.0,3611880.0,1649,42.0,54.32355555555556,0.0,2021,-12.323555555555558
,,,New york,General brown central school district,,0.0,3611910.0,711,33.0,54.32355555555556,0.0,2021,-21.32355555555556
,,,New york,Geneseo central school district,,0.0,3611940.0,363,49.0,54.32355555555556,0.0,2021,-5.323555555555558
,,,New york,Geneva city school district,,0.0,3611970.0,894,34.0,54.32355555555556,0.0,2021,-20.32355555555556
,,,New york,Glen cove city school district,,0.0,3612180.0,1201,37.0,54.32355555555556,0.0,2021,-17.323555555555558
,,,New york,Glens falls city school district,,0.0,3612240.0,949,39.0,54.32355555555556,0.0,2021,-15.323555555555558
,,,New york,Gloversville city school district,,0.0,3612270.0,1034,26.0,54.32355555555556,0.0,2021,-28.32355555555556
,,,New york,Gorham-middlesex central school district (marcus whitman),,0.0,3612300.0,440,47.0,54.32355555555556,0.0,2021,-7.323555555555558
,,,New york,Goshen central school district,,0.0,3612330.0,1230,43.0,54.32355555555556,0.0,2021,-11.323555555555558
,,,New york,Gouverneur central school district,,0.0,3612360.0,608,26.0,54.32355555555556,0.0,2021,-28.32355555555556
,,,New york,Gowanda central school district,,0.0,3612390.0,494,31.0,54.32355555555556,0.0,2021,-23.32355555555556
,,,New york,Granville central school district,,0.0,3612450.0,565,34.0,54.32355555555556,0.0,2021,-20.32355555555556
,,,New york,Great neck union free school district,,0.0,3612510.0,3102,70.0,54.32355555555556,0.0,2021,15.676444444444442
,,,New york,Greece central school district,,0.0,3612630.0,4204,44.0,54.32355555555556,0.0,2021,-10.323555555555558
,,,New york,Greenburgh central school district,,0.0,3612720.0,857,38.0,54.32355555555556,0.0,2021,-16.323555555555558
,,,New york,Greene central school district,,0.0,3612750.0,461,44.0,54.32355555555556,0.0,2021,-10.323555555555558
,,,New york,Greenville central school district,,0.0,3612870.0,282,45.0,54.32355555555556,0.0,2021,-9.323555555555558
,,,New york,Greenwich central school district,,0.0,3612900.0,485,45.0,54.32355555555556,0.0,2021,-9.323555555555558
,,,New york,Springville-griffith institute central school district,,0.0,3612990.0,596,43.0,54.32355555555556,0.0,2021,-11.323555555555558
,,,New york,Groton central school district,,0.0,3613020.0,371,29.0,54.32355555555556,0.0,2021,-25.32355555555556
,,,New york,Guilderland central school district,,0.0,3613080.0,2227,58.0,54.32355555555556,0.0,2021,3.676444444444442
,,,New york,Hadley-luzerne central school district,,0.0,3613110.0,306,38.0,54.32355555555556,0.0,2021,-16.323555555555558
,,,New york,Haldane central school district,,0.0,3613230.0,398,58.0,54.32355555555556,0.0,2021,3.676444444444442
,,,New york,Half hollow hills central school district,,0.0,3613290.0,3152,66.0,54.32355555555556,0.0,2021,11.676444444444442
,,,New york,Hamburg central school district,,0.0,3613350.0,1156,62.0,54.32355555555556,0.0,2021,7.676444444444442
,,,New york,Hammondsport central school district,,0.0,3613470.0,216,43.0,54.32355555555556,0.0,2021,-11.323555555555558
,,,New york,Hampton bays union free school district,,0.0,3613530.0,818,34.0,54.32355555555556,0.0,2021,-20.32355555555556
,,,New york,Hannibal central school district,,0.0,3613590.0,692,24.0,54.32355555555556,0.0,2021,-30.32355555555556
,,,New york,Harborfields central school district,,0.0,3613620.0,1376,65.0,54.32355555555556,0.0,2021,10.676444444444442
,,,New york,Harpursville central school district,,0.0,3613710.0,343,31.0,54.32355555555556,0.0,2021,-23.32355555555556
,,,New york,Harrison central school district,,0.0,3613740.0,1554,55.0,54.32355555555556,0.0,2021,0.6764444444444422
,,,New york,Harrisville central school district,,0.0,3613770.0,201,30.0,54.32355555555556,0.0,2021,-24.32355555555556
,,,New york,Hartford central school district,,0.0,3613830.0,227,33.0,54.32355555555556,0.0,2021,-21.32355555555556
,,,New york,Hastings-on-hudson union free school district,,0.0,3613950.0,730,72.0,54.32355555555556,0.0,2021,17.676444444444442
,,,New york,Hauppauge union free school district,,0.0,3613980.0,1000,66.0,54.32355555555556,0.0,2021,11.676444444444442
,,,New york,Haverstraw-stony point csd (north rockland),,0.0,3614010.0,2523,46.0,54.32355555555556,0.0,2021,-8.323555555555558
,,,New york,Hempstead union free school district,,0.0,3614130.0,3141,16.0,54.32355555555556,0.0,2021,-38.32355555555556
,,,New york,Hendrick hudson central school district,,0.0,3614190.0,1115,50.0,54.32355555555556,0.0,2021,-4.323555555555558
,,,New york,Herkimer central school district,,0.0,3614220.0,438,33.0,54.32355555555556,0.0,2021,-21.32355555555556
,,,New york,Herricks union free school district,,0.0,3614280.0,1873,71.0,54.32355555555556,0.0,2021,16.676444444444442
,,,New york,Heuvelton central school district,,0.0,3614310.0,240,34.0,54.32355555555556,0.0,2021,-20.32355555555556
,,,New york,Hicksville union free school district,,0.0,3614340.0,2093,54.0,54.32355555555556,0.0,2021,-0.3235555555555578
,,,New york,Highland central school district,,0.0,3614400.0,566,44.0,54.32355555555556,0.0,2021,-10.323555555555558
,,,New york,Highland falls central school district,,0.0,3614430.0,447,42.0,54.32355555555556,0.0,2021,-12.323555555555558
,,,New york,Hilton central school district,,0.0,3614460.0,1473,52.0,54.32355555555556,0.0,2021,-2.323555555555558
,,,New york,Hinsdale central school district,,0.0,3614490.0,241,33.0,54.32355555555556,0.0,2021,-21.32355555555556
,,,New york,Holland central school district,,0.0,3614550.0,317,47.0,54.32355555555556,0.0,2021,-7.323555555555558
,,,New york,Holland patent central school district,,0.0,3614580.0,450,48.0,54.32355555555556,0.0,2021,-6.323555555555558
,,,New york,Holley central school district,,0.0,3614610.0,356,38.0,54.32355555555556,0.0,2021,-16.323555555555558
,,,New york,Homer central school district,,0.0,3614640.0,920,40.0,54.32355555555556,0.0,2021,-14.323555555555558
,,,New york,Honeoye falls-lima central school district,,0.0,3614700.0,842,63.0,54.32355555555556,0.0,2021,8.676444444444442
,,,New york,Hoosic valley central school district,,0.0,3614730.0,373,48.0,54.32355555555556,0.0,2021,-6.323555555555558
,,,New york,Hoosick falls central school district,,0.0,3614760.0,514,37.0,54.32355555555556,0.0,2021,-17.323555555555558
,,,New york,Hornell city school district,,0.0,3614820.0,589,33.0,54.32355555555556,0.0,2021,-21.32355555555556
,,,New york,Horseheads central school district,,0.0,3614850.0,1871,49.0,54.32355555555556,0.0,2021,-5.323555555555558
,,,New york,Hudson city school district,,0.0,3614940.0,742,32.0,54.32355555555556,0.0,2021,-22.32355555555556
,,,New york,Hudson falls central school district,,0.0,3614970.0,986,31.0,54.32355555555556,0.0,2021,-23.32355555555556
,,,New york,Huntington union free school district,,0.0,3615090.0,1997,42.0,54.32355555555556,0.0,2021,-12.323555555555558
,,,New york,Hyde park central school district,,0.0,3615180.0,1319,41.0,54.32355555555556,0.0,2021,-13.323555555555558
,,,New york,Kinderhook central school district,,0.0,3615210.0,405,56.0,54.32355555555556,0.0,2021,1.6764444444444422
,,,New york,Indian river central school district,,0.0,3615300.0,1627,34.0,54.32355555555556,0.0,2021,-20.32355555555556
,,,New york,Iroquois central school district,,0.0,3615360.0,666,65.0,54.32355555555556,0.0,2021,10.676444444444442
,,,New york,West irondequoit central school district,,0.0,3615390.0,1218,63.0,54.32355555555556,0.0,2021,8.676444444444442
,,,New york,Irvington union free school district,,0.0,3615450.0,877,68.0,54.32355555555556,0.0,2021,13.676444444444442
,,,New york,Island park union free school district,,0.0,3615480.0,312,34.0,54.32355555555556,0.0,2021,-20.32355555555556
,,,New york,Island trees union free school district,,0.0,3615510.0,773,61.0,54.32355555555556,0.0,2021,6.676444444444442
,,,New york,Islip union free school district,,0.0,3615540.0,792,53.0,54.32355555555556,0.0,2021,-1.3235555555555578
,,,New york,Ithaca city school district,,0.0,3615570.0,2174,56.0,54.32355555555556,0.0,2021,1.6764444444444422
,,,New york,Jamestown city school district,,0.0,3615630.0,2508,30.0,54.32355555555556,0.0,2021,-24.32355555555556
,,,New york,Brookhaven-comsewogue union free school district,,0.0,3615780.0,587,61.0,54.32355555555556,0.0,2021,6.676444444444442
,,,New york,Jericho union free school district,,0.0,3615810.0,1367,76.0,54.32355555555556,0.0,2021,21.67644444444444
,,,New york,Johnson city central school district,,0.0,3615900.0,1242,31.0,54.32355555555556,0.0,2021,-23.32355555555556
,,,New york,Johnstown city school district,,0.0,3615980.0,681,38.0,54.32355555555556,0.0,2021,-16.323555555555558
,,,New york,Jordan-elbridge central school district,,0.0,3615990.0,574,37.0,54.32355555555556,0.0,2021,-17.323555555555558
,,,New york,Katonah-lewisboro union free school district,,0.0,3616080.0,1621,67.0,54.32355555555556,0.0,2021,12.676444444444442
,,,New york,Ausable valley central school district,,0.0,3616170.0,267,44.0,54.32355555555556,0.0,2021,-10.323555555555558
,,,New york,Kendall central school district,,0.0,3616200.0,279,48.0,54.32355555555556,0.0,2021,-6.323555555555558
,,,New york,Kenmore-tonawanda union free school district,,0.0,3616230.0,2524,44.0,54.32355555555556,0.0,2021,-10.323555555555558
,,,New york,Kings park central school district,,0.0,3616260.0,1175,64.0,54.32355555555556,0.0,2021,9.676444444444442
,,,New york,Kingston city school district,,0.0,3616290.0,2098,38.0,54.32355555555556,0.0,2021,-16.323555555555558
,,,New york,La fargeville central school district,,0.0,3616380.0,219,38.0,54.32355555555556,0.0,2021,-16.323555555555558
,,,New york,Lafayette central school district,,0.0,3616410.0,268,38.0,54.32355555555556,0.0,2021,-16.323555555555558
,,,New york,Lackawanna city school district,,0.0,3616440.0,587,28.0,54.32355555555556,0.0,2021,-26.32355555555556
,,,New york,Lake george central school district,,0.0,3616470.0,461,49.0,54.32355555555556,0.0,2021,-5.323555555555558
,,,New york,Lake placid central school district,,0.0,3616500.0,320,42.0,54.32355555555556,0.0,2021,-12.323555555555558
,,,New york,Evans-brant central school district (lake shore),,0.0,3616560.0,611,45.0,54.32355555555556,0.0,2021,-9.323555555555558
,,,New york,Lakeland central school district,,0.0,3616620.0,2287,56.0,54.32355555555556,0.0,2021,1.6764444444444422
,,,New york,Lancaster central school district,,0.0,3616680.0,1960,58.0,54.32355555555556,0.0,2021,3.676444444444442
,,,New york,Lansing central school district,,0.0,3616710.0,494,51.0,54.32355555555556,0.0,2021,-3.323555555555558
,,,New york,Lansingburgh central school district,,0.0,3616740.0,988,31.0,54.32355555555556,0.0,2021,-23.32355555555556
,,,New york,Lawrence union free school district,,0.0,3616830.0,1256,46.0,54.32355555555556,0.0,2021,-8.323555555555558
,,,New york,Le roy central school district,,0.0,3616950.0,561,48.0,54.32355555555556,0.0,2021,-6.323555555555558
,,,New york,North warren central school district,,0.0,3616960.0,229,34.0,54.32355555555556,0.0,2021,-20.32355555555556
,,,New york,North rose-wolcott central school district,,0.0,3616980.0,563,33.0,54.32355555555556,0.0,2021,-21.32355555555556
,,,New york,Letchworth central school district,,0.0,3617130.0,446,37.0,54.32355555555556,0.0,2021,-17.323555555555558
,,,New york,Levittown union free school district,,0.0,3617160.0,1855,67.0,54.32355555555556,0.0,2021,12.676444444444442
,,,New york,Lewiston-porter central school district,,0.0,3617190.0,939,56.0,54.32355555555556,0.0,2021,1.6764444444444422
,,,New york,Liberty central school district,,0.0,3617220.0,627,26.0,54.32355555555556,0.0,2021,-28.32355555555556
,,,New york,Lindenhurst union free school district,,0.0,3617380.0,1570,56.0,54.32355555555556,0.0,2021,1.6764444444444422
,,,New york,Lisbon central school district,,0.0,3617430.0,285,34.0,54.32355555555556,0.0,2021,-20.32355555555556
,,,New york,Little falls city school district,,0.0,3617460.0,382,36.0,54.32355555555556,0.0,2021,-18.32355555555556
,,,New york,Liverpool central school district,,0.0,3617520.0,3058,41.0,54.32355555555556,0.0,2021,-13.323555555555558
,,,New york,Livonia central school district,,0.0,3617640.0,730,49.0,54.32355555555556,0.0,2021,-5.323555555555558
,,,New york,Lockport city school district,,0.0,3617670.0,1946,37.0,54.32355555555556,0.0,2021,-17.323555555555558
,,,New york,Locust valley central school district,,0.0,3617700.0,774,69.0,54.32355555555556,0.0,2021,14.676444444444442
,,,New york,Long beach city school district,,0.0,3617730.0,1399,49.0,54.32355555555556,0.0,2021,-5.323555555555558
,,,New york,Lowville academy & central school district,,0.0,3617820.0,664,43.0,54.32355555555556,0.0,2021,-11.323555555555558
,,,New york,Lynbrook union free school district,,0.0,3617910.0,787,60.0,54.32355555555556,0.0,2021,5.676444444444442
,,,New york,Lyndonville central school district,,0.0,3617970.0,288,36.0,54.32355555555556,0.0,2021,-18.32355555555556
,,,New york,Lyons central school district,,0.0,3618030.0,317,33.0,54.32355555555556,0.0,2021,-21.32355555555556
,,,New york,Madison central school district,,0.0,3618080.0,202,40.0,54.32355555555556,0.0,2021,-14.323555555555558
,,,New york,Madrid-waddington central school district,,0.0,3618090.0,255,36.0,54.32355555555556,0.0,2021,-18.32355555555556
,,,New york,Mahopac central school district,,0.0,3618120.0,1421,57.0,54.32355555555556,0.0,2021,2.676444444444442
,,,New york,Maine-endwell central school district,,0.0,3618150.0,1157,47.0,54.32355555555556,0.0,2021,-7.323555555555558
,,,New york,Malone central school district,,0.0,3618180.0,575,38.0,54.32355555555556,0.0,2021,-16.323555555555558
,,,New york,Malverne union free school district,,0.0,3618210.0,712,51.0,54.32355555555556,0.0,2021,-3.323555555555558
,,,New york,Mamaroneck union free school district,,0.0,3618240.0,2577,65.0,54.32355555555556,0.0,2021,10.676444444444442
,,,New york,Manhasset union free school district,,0.0,3618270.0,1742,71.0,54.32355555555556,0.0,2021,16.676444444444442
,,,New york,Fayetteville-manlius central school district,,0.0,3618330.0,1923,66.0,54.32355555555556,0.0,2021,11.676444444444442
,,,New york,Marathon central school district,,0.0,3618450.0,304,31.0,54.32355555555556,0.0,2021,-23.32355555555556
,,,New york,Marcellus central school district,,0.0,3618480.0,841,53.0,54.32355555555556,0.0,2021,-1.3235555555555578
,,,New york,Marion central school district,,0.0,3618540.0,383,40.0,54.32355555555556,0.0,2021,-14.323555555555558
"Stone, Nic",Dear Martin,Banned in Libraries and Classrooms,New york,Marlboro central school district,Administrator,7.0,3618570.0,756,38.0,54.32355555555556,2.0,2022,-16.323555555555558
"Acevedo, Elizabeth",The Poet X,Banned in Libraries and Classrooms,New york,Marlboro central school district,Administrator,4.0,3618570.0,756,38.0,54.32355555555556,2.0,2022,-16.323555555555558
,,,New york,Cheektowaga-maryvale union free school district,,0.0,3618600.0,892,42.0,54.32355555555556,0.0,2021,-12.323555555555558
,,,New york,Massapequa union free school district,,0.0,3618630.0,2070,63.0,54.32355555555556,0.0,2021,8.676444444444442
,,,New york,Massena central school district,,0.0,3618660.0,1057,40.0,54.32355555555556,0.0,2021,-14.323555555555558
,,,New york,William floyd union free school district,,0.0,3618690.0,2835,36.0,54.32355555555556,0.0,2021,-18.32355555555556
,,,New york,Mayfield central school district,,0.0,3618750.0,345,44.0,54.32355555555556,0.0,2021,-10.323555555555558
,,,New york,Mcgraw central school district,,0.0,3618840.0,252,27.0,54.32355555555556,0.0,2021,-27.32355555555556
,,,New york,Mechanicville city school district,,0.0,3618900.0,548,37.0,54.32355555555556,0.0,2021,-17.323555555555558
,,,New york,Medina central school district,,0.0,3618960.0,677,37.0,54.32355555555556,0.0,2021,-17.323555555555558
,,,New york,Bellmore-merrick central high school district,,0.0,3619020.0,1612,80.0,54.32355555555556,0.0,2021,25.67644444444444
,,,New york,Merrick union free school district,,0.0,3619110.0,469,57.0,54.32355555555556,0.0,2021,2.676444444444442
,,,New york,Mexico central school district,,0.0,3619170.0,773,35.0,54.32355555555556,0.0,2021,-19.32355555555556
,,,New york,Middle country central school district,,0.0,3619200.0,2265,53.0,54.32355555555556,0.0,2021,-1.3235555555555578
,,,New york,Longwood central school district,,0.0,3619230.0,3058,47.0,54.32355555555556,0.0,2021,-7.323555555555558
,,,New york,Middleburgh central school district,,0.0,3619260.0,309,43.0,54.32355555555556,0.0,2021,-11.323555555555558
,,,New york,Middletown city school district,,0.0,3619320.0,3413,29.0,54.32355555555556,0.0,2021,-25.32355555555556
,,,New york,Millbrook central school district,,0.0,3619380.0,444,52.0,54.32355555555556,0.0,2021,-2.323555555555558
,,,New york,Miller place union free school district,,0.0,3619410.0,702,61.0,54.32355555555556,0.0,2021,6.676444444444442
,,,New york,Mineola union free school district,,0.0,3619500.0,1169,46.0,54.32355555555556,0.0,2021,-8.323555555555558
,,,New york,Minisink valley central school district,,0.0,3619560.0,1644,46.0,54.32355555555556,0.0,2021,-8.323555555555558
,,,New york,Monroe-woodbury central school district,,0.0,3619650.0,2413,52.0,54.32355555555556,0.0,2021,-2.323555555555558
,,,New york,Valley central school district (montgomery),,0.0,3619680.0,1647,45.0,54.32355555555556,0.0,2021,-9.323555555555558
,,,New york,Monticello central school district,,0.0,3619740.0,1295,26.0,54.32355555555556,0.0,2021,-28.32355555555556
,,,New york,Moravia central school district,,0.0,3619800.0,434,35.0,54.32355555555556,0.0,2021,-19.32355555555556
,,,New york,Moriah central school district,,0.0,3619830.0,363,36.0,54.32355555555556,0.0,2021,-18.32355555555556
,,,New york,Morrisville-eaton central school district,,0.0,3619920.0,267,36.0,54.32355555555556,0.0,2021,-18.32355555555556
,,,New york,Bedford central school district,,0.0,3619950.0,2074,51.0,54.32355555555556,0.0,2021,-3.323555555555558
,,,New york,Mount morris central school district,,0.0,3620010.0,226,27.0,54.32355555555556,0.0,2021,-27.32355555555556
,,,New york,Mount sinai union free school district,,0.0,3620040.0,774,60.0,54.32355555555556,0.0,2021,5.676444444444442
,,,New york,Mount vernon school district,,0.0,3620100.0,3906,23.0,54.32355555555556,0.0,2021,-31.32355555555556
,,,New york,Mount pleasant central school district,,0.0,3620160.0,695,59.0,54.32355555555556,0.0,2021,4.676444444444442
,,,New york,Nanuet union free school district,,0.0,3620190.0,995,59.0,54.32355555555556,0.0,2021,4.676444444444442
,,,New york,Naples central school district,,0.0,3620220.0,275,44.0,54.32355555555556,0.0,2021,-10.323555555555558
,,,New york,Clarkstown central school district,,0.0,3620340.0,3406,58.0,54.32355555555556,0.0,2021,3.676444444444442
,,,New york,New hartford central school district,,0.0,3620370.0,764,65.0,54.32355555555556,0.0,2021,10.676444444444442
,,,New york,New hyde park-garden city park union free school district,,0.0,3620400.0,735,58.0,54.32355555555556,0.0,2021,3.676444444444442
,,,New york,New paltz central school district,,0.0,3620460.0,572,52.0,54.32355555555556,0.0,2021,-2.323555555555558
,,,New york,New rochelle city school district,,0.0,3620490.0,4472,43.0,54.32355555555556,0.0,2021,-11.323555555555558
,,,New york,Newark central school district,,0.0,3620640.0,841,32.0,54.32355555555556,0.0,2021,-22.32355555555556
,,,New york,Newark valley central school district,,0.0,3620670.0,509,41.0,54.32355555555556,0.0,2021,-13.323555555555558
,,,New york,Newburgh city school district,,0.0,3620700.0,5278,30.0,54.32355555555556,0.0,2021,-24.32355555555556
,,,New york,Newfane central school district,,0.0,3620760.0,682,46.0,54.32355555555556,0.0,2021,-8.323555555555558
,,,New york,Newfield central school district,,0.0,3620790.0,354,34.0,54.32355555555556,0.0,2021,-20.32355555555556
,,,New york,Niagara falls city school district,,0.0,3620820.0,3144,27.0,54.32355555555556,0.0,2021,-27.32355555555556
,,,New york,Niagara-wheatfield central school district,,0.0,3620850.0,1375,53.0,54.32355555555556,0.0,2021,-1.3235555555555578
,,,New york,Niskayuna central school district,,0.0,3620880.0,1998,62.0,54.32355555555556,0.0,2021,7.676444444444442
,,,New york,North babylon union free school district,,0.0,3620910.0,1342,50.0,54.32355555555556,0.0,2021,-4.323555555555558
,,,New york,North bellmore union free school district,,0.0,3620940.0,485,46.0,54.32355555555556,0.0,2021,-8.323555555555558
,,,New york,North colonie csd,,0.0,3621000.0,2638,58.0,54.32355555555556,0.0,2021,3.676444444444442
,,,New york,North merrick union free school district,,0.0,3621120.0,335,47.0,54.32355555555556,0.0,2021,-7.323555555555558
,,,New york,North salem central school district,,0.0,3621180.0,523,65.0,54.32355555555556,0.0,2021,10.676444444444442
,,,New york,North syracuse central school district,,0.0,3621210.0,3828,38.0,54.32355555555556,0.0,2021,-16.323555555555558
,,,New york,North tonawanda city school district,,0.0,3621240.0,1110,45.0,54.32355555555556,0.0,2021,-9.323555555555558
,,,New york,Northeastern clinton central school district,,0.0,3621250.0,493,45.0,54.32355555555556,0.0,2021,-9.323555555555558
,,,New york,Northern adirondack central school district,,0.0,3621260.0,310,45.0,54.32355555555556,0.0,2021,-9.323555555555558
,,,New york,Northport-east northport union free school district,,0.0,3621270.0,1673,64.0,54.32355555555556,0.0,2021,9.676444444444442
,,,New york,Northville central school district,,0.0,3621300.0,223,39.0,54.32355555555556,0.0,2021,-15.323555555555558
,,,New york,Norwich city school district,,0.0,3621330.0,800,36.0,54.32355555555556,0.0,2021,-18.32355555555556
,,,New york,Norwood-norfolk central school district,,0.0,3621360.0,404,29.0,54.32355555555556,0.0,2021,-25.32355555555556
,,,New york,Dalton-nunda central school district (keshequa),,0.0,3621450.0,318,37.0,54.32355555555556,0.0,2021,-17.323555555555558
,,,New york,Nyack union free school district,,0.0,3621480.0,1181,47.0,54.32355555555556,0.0,2021,-7.323555555555558
,,,New york,Oakfield-alabama central school district,,0.0,3621510.0,356,38.0,54.32355555555556,0.0,2021,-16.323555555555558
,,,New york,Oceanside union free school district,,0.0,3621570.0,2114,54.0,54.32355555555556,0.0,2021,-0.3235555555555578
